iteration,live_cells,dead_cells,duration_ms
2763,9,23,2.9765999934170395
2764,9,19,2.701999997952953
2765,9,23,3.0698000045958906
2766,9,19,2.8368000057525933
2767,9,23,3.2759000023361295
2768,9,19,2.764100005151704
2769,9,23,2.665499981958419
2770,9,19,2.9526999860536307
2771,9,23,3.458799998043105
2772,9,19,2.73949999245815
2773,9,23,3.4155000175815076
2774,9,19,2.765099983662367
2775,9,23,2.742800017585978
2776,9,19,2.913699980126694
2777,9,23,2.8805000183638185
2778,9,19,2.436800015857443
2779,9,23,2.698900003451854
2780,9,19,2.3705000057816505
2781,9,23,2.4147999938577414
2782,9,19,2.3233999963849783
2783,9,23,2.386499982094392
2784,9,19,2.2914999863132834
2785,9,23,2.459999988786876
2786,9,19,2.3289000091608614
2787,9,23,2.4007000029087067
2788,9,19,2.2702999995090067
2789,9,23,2.6240999868605286
2790,9,19,2.284899994265288
2791,9,23,2.3782000062055886
2792,9,19,2.385700005106628
2793,9,23,2.330900024389848
2794,9,19,2.286000002641231
2795,9,23,2.5353000091854483
2796,9,19,2.3116999946068972
2797,9,23,2.29649999528192
2798,9,19,2.2551000001840293
2799,9,23,2.304499997990206
2800,9,19,2.240999980131164
2801,9,23,2.382000006036833
2802,9,19,2.426699997158721
2803,9,23,2.356599987251684
2804,9,19,2.317799982847646
2805,9,23,2.3614000238012522
2806,9,19,2.2942000068724155
2807,9,23,2.6812000141944736
2808,9,19,2.6122000126633793
2809,9,23,2.5759999989531934
2810,9,19,2.359600010095164
2811,9,23,2.4406999873463064
2812,9,19,2.3422999947797507
2813,9,23,2.4513000098522753
2814,9,19,2.5166999839711934
2815,9,23,2.5391999806743115
2816,9,19,2.29199999012053
2817,9,23,2.3930000024847686
2818,9,19,2.4370999890379608
2819,9,23,3.089399979216978
2820,9,19,3.130500001134351
2821,9,23,2.715200011152774
2822,9,19,2.9458999924827367
2823,9,23,2.8387999918777496
2824,9,19,2.7200999902561307
2825,9,23,3.931699990062043
2826,9,19,2.8686999867204577
2827,9,23,2.8073999856133014
2828,9,19,3.0778000073041767
2829,9,23,2.5348000053782016
2830,9,19,3.324000019347295
2831,9,23,3.2823999936226755
2832,9,19,2.5175000191666186
2833,9,23,2.539599983720109
2834,9,19,3.0162000039126724
2835,9,23,2.7316999912727624
2836,9,19,3.87740001315251
2837,9,23,3.445899987127632
2838,9,19,3.297899995232001
2839,9,23,3.593500005081296
2840,9,19,3.3614999847486615
2841,9,23,3.8862999936100096
2842,9,19,2.85950000397861
2843,9,23,2.7670999988913536
2844,9,19,3.084399999352172
2845,9,23,3.2956999784801155
2846,9,19,3.851399989798665
2847,9,23,3.1346000032499433
2848,9,19,2.572800003690645
2849,9,23,2.55279999691993
2850,9,19,3.3796000061556697
2851,9,23,3.4419000148773193
2852,9,19,3.109699988272041
2853,9,23,2.8110000130254775
2854,9,19,2.296899998327717
2855,9,23,2.6510999887250364
2856,9,19,2.3083999985828996
2857,9,23,2.5178999931085855
2858,9,19,2.570999989984557
2859,9,23,2.338999998755753
2860,9,19,2.3710000095888972
2861,9,23,2.403599995886907
2862,9,19,2.298900013556704
2863,9,23,2.3432000016327947
2864,9,19,2.3421999940183014
2865,9,23,2.4135999847203493
2866,9,19,2.2709000040777028
2867,9,23,2.343600004678592
2868,9,19,2.4030999920796603
2869,9,23,2.3114999930839986
2870,9,19,2.2638000082224607
2871,9,23,2.366400003666058
2872,9,19,2.173799992306158
2873,9,23,2.344899985473603
2874,9,19,2.1960000158287585
2875,9,23,2.513999992515892
2876,9,19,2.2268999891821295
2877,9,23,2.4033999943640083
2878,9,19,2.2825000050943345
2879,9,23,2.3351999989245087
2880,9,19,2.285700000356883
2881,9,23,2.868199982913211
2882,9,19,2.5052999844774604
2883,9,23,2.5249999889638275
2884,9,19,2.5135000178124756
2885,9,23,2.5218999944627285
2886,9,19,2.413400012301281
2887,9,23,2.686299994820729
2888,9,19,2.7002000133506954
2889,9,23,2.940400008810684
2890,9,19,2.8719000110868365
2891,9,23,3.0654000001959503
2892,9,19,2.664700004970655
2893,9,23,2.7763999823946506
2894,9,19,2.6350999833084643
2895,9,23,3.3915000094566494
2896,9,19,2.5089000118896365
2897,9,23,3.1999999773688614
2898,9,19,2.5693999778013676
2899,9,23,2.5863000191748142
2900,9,19,2.666800020961091
2901,9,23,2.869699994334951
2902,9,19,3.454499994404614
2903,9,23,3.7084000068716705
2904,9,19,3.2310999813489616
2905,9,23,2.8273999923840165
2906,9,19,2.6077000075019896
2907,9,23,2.5827000208664685
2908,9,19,3.48919999669306
2909,9,23,2.768100006505847
2910,9,19,2.608100010547787
2911,9,23,2.8460999892558903
2912,9,19,3.0218999891076237
2913,9,23,2.9264999902807176
2914,9,19,3.4545999951660633
2915,9,23,2.540199988288805
2916,9,19,2.7028000040445477
2917,9,23,2.664400002686307
2918,9,19,3.15140001475811
2919,9,23,3.2734000124037266
2920,9,19,3.1063999922480434
2921,9,23,2.850299992132932
2922,9,19,2.3929000017233193
2923,9,23,2.763999975286424
2924,9,19,3.2623999868519604
2925,9,23,3.457500017248094
2926,9,19,2.8615999908652157
2927,9,23,3.3020999981090426
2928,9,19,2.4773999757599086
2929,9,23,2.635200013173744
2930,9,19,2.458300004946068
2931,9,23,2.9400999774225056
2932,9,19,2.3437000054400414
2933,9,23,2.339600003324449
2934,9,19,2.2779999999329448
2935,9,23,2.4225999950431287
2936,9,19,2.2947000106796622
2937,9,23,2.406600018730387
2938,9,19,2.6262000028509647
2939,9,23,2.4651999992784113
2940,9,19,2.285800001118332
2941,9,23,2.327900001546368
2942,9,19,2.4317000061273575
2943,9,23,2.234600018709898
2944,9,19,2.21350000356324
2945,9,23,2.3384999949485064
2946,9,19,2.3233999963849783
2947,9,23,2.323299995623529
2948,9,19,2.5215000205207616
2949,9,23,2.4987999931909144
2950,9,19,2.2831000096630305
2951,9,23,2.2564999817404896
2952,9,19,2.2929999977350235
2953,9,23,2.33499999740161
2954,9,19,2.538999979151413
2955,9,23,2.4599000171292573
2956,9,19,2.4803999986033887
2957,9,23,2.45060000452213
2958,9,19,2.4645999947097152
2959,9,23,2.369600028032437
2960,9,19,2.365199994528666
2961,9,23,2.560499997343868
2962,9,19,2.313400007551536
2963,9,23,2.493900014087558
2964,9,19,2.4778000079095364
2965,9,23,2.498999994713813
2966,9,19,2.3916000209283084
2967,9,23,2.653000003192574
2968,9,19,2.9141000122763216
2969,9,23,2.942599996458739
2970,9,19,3.0638000171165913
2971,9,23,3.2631000212859362
2972,9,19,2.7817999944090843
2973,9,23,2.7574000123422593
2974,9,19,2.736199996434152
2975,9,23,2.823799994075671
2976,9,19,3.1257999944500625
2977,9,23,3.6888000031467527
2978,9,19,3.120900015346706
2979,9,23,3.236099990317598
2980,9,19,2.6427000120747834
2981,9,23,2.682299993466586
2982,9,19,4.501400020672008
2983,9,23,2.8815999976359308
2984,9,19,2.9771999979857355
2985,9,23,2.9510000022128224
2986,9,19,2.6888000138569623
2987,9,23,3.2427000114694238
2988,9,19,2.6476999919395894
2989,9,23,2.6073000044561923
2990,9,19,2.4164000060409307
2991,9,23,2.945999993244186
2992,9,19,2.685799991013482
2993,9,23,3.4642999817151576
2994,9,19,2.497400011634454
2995,9,23,2.449199993861839
2996,9,19,2.646600012667477
2997,9,23,2.718300005653873
2998,9,19,3.178599989041686
2999,9,23,3.166500013321638
3000,9,19,2.7282999944873154
